uid,flight_year,flight_month,carrier,carrier_name,locationID,airport_name,arr_flights,arr_del15,carrier_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,weather_delay,nas_delay,security_delay,late_aircraft_delay
13827,2017,4,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",81,7,3.9,0,2.95,0,1,0,26,0,271
13828,2017,4,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2983,360,85.14,0.81,174.84,13,3,444,2972,22,13608
13829,2017,4,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1,0,0,0,0,0,0,0,0,0,0
13830,2017,4,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",1,0,0,0,0,0,0,0,0,0,0
13831,2017,4,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",329,57,24.52,0,17.76,2,1,135,569,0,1367
13832,2017,4,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",226,40,11.77,0,17.1,1,0,0,319,0,743
13833,2017,4,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",380,80,20.65,0,44.57,21,0,9,789,0,3332
13834,2017,4,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",6497,1262,206.16,0.65,634.96,124,8,5134,20929,11,48476
13835,2017,4,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",83,22,10.65,0,8.3,1,0,0,182,0,430
13836,2017,4,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",17,8,1.45,0,4.89,4,0,0,60,0,493
13837,2017,4,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",56,14,6.37,0,4.68,2,1,0,72,0,267
13838,2017,4,OO,SkyWest Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",2,0,0,0,0,0,0,0,0,0,0
13839,2017,4,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",865,142,25.72,0,62.6,5,0,77,1617,0,3441
13840,2017,4,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",78,13,4.91,0,3.95,0,0,124,199,0,436
13841,2017,4,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1152,100,29.01,1,48.88,3,1,49,449,44,3176
13842,2017,4,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",177,55,17.16,0,21.1,1,2,1185,579,0,1750
13843,2017,4,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",80,11,1.79,0,1,0,0,0,244,0,156
13844,2017,4,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",150,46,15.87,0,20.25,1,0,57,348,0,1606
13845,2017,4,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",79,7,4,0,3,1,2,0,0,0,90
13846,2017,4,OO,SkyWest Airlines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",264,28,12.32,0,9.6,2,0,0,152,0,877
13847,2017,4,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",423,74,17.53,0,45.84,10,0,0,380,0,3836
13848,2017,4,OO,SkyWest Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",4,1,1,0,0,1,0,0,0,0,0
13849,2017,4,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",189,16,5.05,0,5.19,0,0,74,82,0,163
13850,2017,4,OO,SkyWest Airlines Inc.,RDD,"Redding, CA: Redding Municipal",90,22,5.29,0,14.17,11,0,45,118,0,1425
13851,2017,4,OO,SkyWest Airlines Inc.,RDM,"Bend/Redmond, OR: Roberts Field",238,52,12.15,0,26.65,4,0,0,346,0,1906
13852,2017,4,OO,SkyWest Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",57,10,3.64,0,0.74,0,1,0,177,0,50
13853,2017,4,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",60,11,6,0,2.11,0,0,4,90,0,205
13854,2017,4,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",78,22,6.85,0,6.47,0,0,18,287,0,493
13855,2017,4,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",55,8,5.45,0,1.31,0,1,0,41,0,44
13856,2017,4,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",228,59,12.49,0,37.56,8,0,0,483,0,2831
13857,2017,4,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",5,3,1.86,0,1.01,0,0,0,7,0,112
13858,2017,4,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",85,11,4.88,0,4.37,1,0,371,29,0,271
13859,2017,4,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",30,1,0,0,1,0,0,0,0,0,110
13860,2017,4,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",178,55,16.87,0,23.81,3,1,237,450,0,1867
13861,2017,4,OO,SkyWest Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",1,0,0,0,0,0,0,0,0,0,0
13862,2017,4,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",30,0,0,0,0,1,0,0,0,0,0
13863,2017,4,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",621,61,21.53,0,28.53,4,1,213,254,0,1895
13864,2017,4,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",155,26,5.04,0,11.44,0,1,95,345,0,734
13865,2017,4,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",42,5,1.19,0,0.25,1,0,27,98,0,19
13866,2017,4,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",411,92,20.01,0,57.49,18,1,39,394,0,4074
13867,2017,4,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",346,57,30.81,0,20.21,8,1,69,157,0,2043
13868,2017,4,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",338,73,17.07,0,46.38,14,2,0,484,0,4727
13869,2017,4,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",59,12,6.67,0,2.03,0,0,73,84,0,82
13870,2017,4,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",130,32,14.36,0,5.97,2,0,62,326,0,752
13871,2017,4,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1528,202,26.61,0,109.42,6,0,125,1915,0,6572
13872,2017,4,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2982,1166,96.9,0,380.21,190,6,4456,58669,0,34214
13873,2017,4,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",62,9,0.93,0,3.63,0,0,154,137,0,247
13874,2017,4,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",235,9,3.1,0,1,1,0,0,114,0,74
13875,2017,4,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",23,1,1,0,0,0,1,0,0,0,0
13876,2017,4,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",459,44,11.76,0,21.02,0,0,0,255,0,1315
13877,2017,4,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3529,338,94.56,0.64,167.33,11,14,71,2209,14,12576
13878,2017,4,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",570,116,33.19,0,58.94,14,0,237,706,0,3249
13879,2017,4,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",211,29,9.18,0,13.74,6,0,0,251,0,838
13880,2017,4,OO,SkyWest Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",85,14,6.3,0,4.99,3,0,0,134,0,438
13881,2017,4,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",170,34,11.55,0,11.28,3,0,5,322,0,783
13882,2017,4,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",30,6,0.51,0,2.76,0,1,0,63,0,179
13883,2017,4,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",60,3,1,0,1,0,2,410,3,0,27
13884,2017,4,OO,SkyWest Airlines Inc.,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",55,14,9.48,0,2.51,1,0,30,67,0,152
13885,2017,4,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",79,7,3,0,2,0,0,0,194,0,61
13886,2017,4,OO,SkyWest Airlines Inc.,TOL,"Toledo, OH: Toledo Express",23,4,0.72,0,1.87,2,0,0,68,0,181
13887,2017,4,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",105,32,11.61,0,14.25,8,0,861,168,0,1877
13888,2017,4,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",140,20,6.55,1,4.3,1,1,912,217,36,184
13889,2017,4,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",570,116,26.91,0.97,59.8,7,0,16,797,101,5147
13890,2017,4,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",167,41,13.05,0,16.25,1,2,4,577,0,945
13891,2017,4,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",85,7,4.99,0,2.01,0,0,0,0,0,140
13892,2017,4,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",81,17,6.9,0,6.26,3,0,0,117,0,471
13893,2017,4,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",134,32,6.91,0,17.51,3,3,0,297,0,1728
13894,2017,4,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",120,4,1,0,0.9,0,0,0,43,0,32
13895,2017,4,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",83,10,1.6,0,6,0,0,0,58,0,255
13896,2017,4,UA,United Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",1,1,0.48,0,0.27,0,0,0,37,0,38
13897,2017,4,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",54,10,1.67,0,6.57,0,0,0,47,0,437
13898,2017,4,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",60,3,2,0,0,0,0,0,17,0,0
13899,2017,4,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",352,80,17.91,0,24.94,0,2,45,2807,0,1956
13900,2017,4,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",569,74,23.47,0,27.19,0,2,144,698,0,1756
13901,2017,4,UA,United Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",30,10,3.28,0,5.08,0,0,0,41,0,470
13902,2017,4,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",148,16,3.99,0,7.62,0,0,12,159,0,685
13903,2017,4,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",60,7,0.16,0,5.94,0,0,61,3,0,328
13904,2017,4,UA,United Air Lines Inc.,BNA,"Nashville, TN: Nashville International",143,31,4.87,0,17.8,0,0,0,308,0,1590
13905,2017,4,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",50,7,3.64,0,0.36,0,0,0,71,0,8
13906,2017,4,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",981,228,51.68,0,88.18,1,1,167,4680,0,7242
13907,2017,4,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",30,12,4.04,0,5.67,0,0,0,132,0,285
13908,2017,4,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",3,1,1,0,0,0,0,0,0,0,0
13909,2017,4,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",49,10,1.47,0,4.7,1,1,0,131,0,158
13910,2017,4,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",223,32,5.18,0,14.21,0,0,183,543,0,790
13911,2017,4,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",74,4,1.96,0,1.2,0,0,0,21,0,60
13912,2017,4,UA,United Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",122,34,6.63,0,18.28,0,0,0,340,0,1122
13913,2017,4,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",386,47,10.73,0,32.15,2,1,40,196,0,2822
13914,2017,4,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",100,16,5.3,0,5.15,0,1,0,150,0,455
13915,2017,4,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",71,9,2.81,0,2.96,0,0,6,148,0,158
13916,2017,4,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",50,8,2.84,0,2.13,0,0,0,141,0,80
13917,2017,4,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",279,42,16.98,0,9.61,0,1,97,839,0,858
13918,2017,4,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",4788,447,146.27,0,148.71,3,11,726,5453,0,14593
13919,2017,4,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",343,64,12.01,0,15.55,0,4,41,2191,0,1218
13920,2017,4,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",56,9,4.52,0,2.71,0,0,0,60,0,155
13921,2017,4,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",120,11,4.75,0,2.6,0,0,0,267,0,127
13922,2017,4,UA,United Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",7,1,0,0,0,0,0,0,44,0,0
13923,2017,4,UA,United Air Lines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",65,11,3.4,0,5.73,0,0,4,67,0,422
13924,2017,4,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4635,1209,207.76,0,276.14,6,5,763,49659,0,28678
13925,2017,4,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",641,111,27.68,0,38.47,0,3,295,2020,0,2778
13926,2017,4,UA,United Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",30,4,0,0,2,0,0,0,46,0,115
13927,2017,4,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",56,3,0.88,0,1.74,0,0,0,16,0,57
13928,2017,4,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",31,4,0.99,0,2.62,0,0,0,17,0,656
13929,2017,4,UA,United Air Lines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",1,0,0,0,0,0,0,0,0,0,0
13930,2017,4,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",30,2,0.72,0,0,0,0,0,27,0,0
13931,2017,4,UA,United Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",5,0,0,0,0,0,0,0,0,0,0
13932,2017,4,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",419,105,47.92,0,18.46,1,1,0,1276,0,1718
13933,2017,4,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",1991,251,78.49,0,101.76,1,1,580,2661,0,7697
13934,2017,4,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",4475,497,143.48,0,178.15,3,19,1009,7350,0,13887
13935,2017,4,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",78,12,5.06,0,5.86,0,0,0,32,0,296
13936,2017,4,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",59,12,5.46,0,5.46,0,1,0,42,0,321
13937,2017,4,UA,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",21,5,2.18,0,1.14,0,0,0,63,0,58
13938,2017,4,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",10,0,0,0,0,0,1,0,0,0,0
13939,2017,4,UA,United Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",28,3,0.76,0,0.95,0,0,0,40,0,104
13940,2017,4,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",105,13,5.12,0,2.2,0,1,0,178,0,151
13941,2017,4,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1012,150,50.11,0,59.49,0,0,219,1456,0,4590
13942,2017,4,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2172,572,115.68,0,105.56,2,2,481,14135,0,10614
13943,2017,4,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",635,168,19.01,0,21.29,1,3,88,9317,0,1857
13944,2017,4,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",71,17,4.23,0,3.78,0,0,0,418,0,1292
13945,2017,4,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",145,22,9.31,0,8.27,0,0,0,222,0,570
13946,2017,4,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1041,169,39.28,0,62.7,0,0,292,2775,0,4699
13947,2017,4,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",45,4,0.7,0,1.58,0,0,16,41,0,60
13948,2017,4,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",57,10,3.77,0,3.8,0,0,9,78,0,182
13949,2017,4,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",73,8,2.41,0,1.61,0,0,59,54,0,154
13950,2017,4,UA,United Air Lines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",42,13,6.43,0,3.49,0,0,0,143,0,241
13951,2017,4,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",464,94,20.37,0,35.06,0,0,209,1597,0,2254
13952,2017,4,UA,United Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",111,20,9.43,0,9.12,0,0,205,22,0,438
13953,2017,4,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",110,20,6.06,0,9.56,0,0,0,197,0,550
13954,2017,4,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",307,31,8.91,0,19.56,0,0,13,101,0,1153
13955,2017,4,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",494,68,20.91,0,30.11,0,1,349,581,0,1444
13956,2017,4,UA,United Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",9,1,1,0,0,0,0,0,0,0,0
13957,2017,4,UA,United Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",30,4,2.13,0,0.87,0,0,0,15,0,40
13958,2017,4,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",188,49,16.64,0,11.63,0,1,8,703,0,773
13959,2017,4,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",40,4,1.82,0,0.18,0,0,0,45,0,12
13960,2017,4,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",111,5,1.03,0,2.9,0,0,0,26,0,165
13961,2017,4,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",54,5,0.12,0,3.88,0,0,0,15,0,175
13962,2017,4,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5535,715,181.02,0,247.31,5,8,1314,14167,0,22593
13963,2017,4,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",83,9,2,0,4.75,0,0,31,104,0,308
13964,2017,4,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",252,73,16.97,0,35.9,1,0,0,1307,0,3626
13965,2017,4,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",448,91,24.77,0,44.96,0,3,83,934,0,4550
13966,2017,4,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",297,64,11.65,0,23.49,0,1,200,1285,0,1941
13967,2017,4,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",682,116,38.41,0,48.63,0,1,199,1076,0,3519
13968,2017,4,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",158,18,6.09,0,5.81,0,1,0,234,0,233
13969,2017,4,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",120,8,2.45,0,1.33,0,0,0,95,0,37
13970,2017,4,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",203,35,10.4,0,18.66,0,0,4,309,0,1582
13971,2017,4,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",26,4,2.52,0,1.11,0,0,0,25,0,72
13972,2017,4,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",90,16,4.64,0,9.63,0,0,74,47,0,669
13973,2017,4,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",55,9,3.15,0,2.88,0,0,10,87,0,450
13974,2017,4,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",310,55,11.71,0,24.2,0,0,5,900,0,2058
13975,2017,4,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",752,102,33.75,0,47.96,0,0,251,870,0,3861
13976,2017,4,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",205,35,9.7,0,15.21,0,0,46,273,0,933
13977,2017,4,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",60,11,1.18,0,5.14,0,0,0,183,0,445
13978,2017,4,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",672,130,42.74,0,44.71,0,0,80,1281,0,3190
13979,2017,4,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4345,1430,172.49,0,233.29,6,6,857,79195,0,22994
13980,2017,4,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",162,18,3.31,0,8.04,0,0,50,163,0,709
13981,2017,4,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",193,25,13.08,0,6.12,0,0,0,626,0,401
13982,2017,4,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",115,11,1.14,0,7.39,1,0,17,53,0,394
13983,2017,4,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",221,37,13.94,0,9.21,0,0,105,350,0,685
13984,2017,4,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",506,67,18.74,0,25.62,0,0,58,681,0,1497
13985,2017,4,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",64,2,0,0,0,0,0,0,58,0,0
13986,2017,4,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",50,23,4.88,0,12.24,0,0,0,330,0,977
13987,2017,4,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",72,4,1.25,0,0.88,0,0,0,54,0,45
13988,2017,4,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",597,106,27.44,0,34.15,0,0,409,1693,0,2244
13989,2017,4,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",47,4,1.3,0,1.53,0,1,0,91,0,349
13990,2017,4,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",68,9,2.26,0,0,0,0,10,183,0,0
13991,2017,4,UA,United Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",30,9,2.75,0,2.2,0,0,0,128,0,144
13992,2017,4,VX,Virgin America,AUS,"Austin, TX: Austin - Bergstrom International",55,13,2.47,0,8.66,0,0,5,48,0,488
13993,2017,4,VX,Virgin America,BOS,"Boston, MA: Logan International",136,36,11.92,0,10.61,1,0,148,304,0,445
13994,2017,4,VX,Virgin America,DAL,"Dallas, TX: Dallas Love Field",346,67,12.48,0,44.12,3,0,137,310,0,2785
13995,2017,4,VX,Virgin America,DCA,"Washington, DC: Ronald Reagan Washington National",110,17,4.29,0,0.7,0,1,164,524,0,19
13996,2017,4,VX,Virgin America,DEN,"Denver, CO: Denver International",85,21,2.65,0,15.43,1,0,11,128,0,904
13997,2017,4,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",220,74,8.88,0,17.67,0,0,315,3293,0,1174
13998,2017,4,VX,Virgin America,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",159,51,11.13,0.43,19.97,1,0,108,516,13,1110
13999,2017,4,VX,Virgin America,HNL,"Honolulu, HI: Daniel K Inouye International",30,5,1.23,0,0,0,0,36,75,0,0
14000,2017,4,VX,Virgin America,IAD,"Washington, DC: Washington Dulles International",119,31,7.36,0,15.76,1,0,100,142,0,970
14001,2017,4,VX,Virgin America,JFK,"New York, NY: John F. Kennedy International",371,118,11.52,0.23,32.47,1,0,271,6599,24,2087
14002,2017,4,VX,Virgin America,LAS,"Las Vegas, NV: McCarran International",382,113,13.95,0.42,78.22,10,0,33,706,8,4554
14003,2017,4,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1169,353,47.46,1.73,139.67,20,1,337,7312,108,9853
14004,2017,4,VX,Virgin America,LGA,"New York, NY: LaGuardia",75,27,2.87,0,1.35,1,0,271,1461,0,124
14005,2017,4,VX,Virgin America,MCO,"Orlando, FL: Orlando International",30,4,1.99,0,1,0,0,1,28,0,15
14006,2017,4,VX,Virgin America,OGG,"Kahului, HI: Kahului Airport",65,23,1.95,0,11.14,0,0,121,126,0,515
14007,2017,4,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",86,19,5.98,0,7.55,0,0,144,262,0,422
14008,2017,4,VX,Virgin America,PDX,"Portland, OR: Portland International",85,34,6.65,0,23.3,0,0,24,208,0,1806
14009,2017,4,VX,Virgin America,PSP,"Palm Springs, CA: Palm Springs International",39,18,2.95,0,12.2,0,0,0,97,0,653
14010,2017,4,VX,Virgin America,SAN,"San Diego, CA: San Diego International",162,52,1.35,0,41.07,7,0,23,313,0,2734
14011,2017,4,VX,Virgin America,SEA,"Seattle, WA: Seattle/Tacoma International",194,54,6.9,0.65,29.34,4,0,122,427,11,1985
14012,2017,4,VX,Virgin America,SFO,"San Francisco, CA: San Francisco International",1679,750,60.92,3.31,150.43,44,4,1955,43000,832,10091
14013,2017,4,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",905,190,50.53,0.08,116.68,2,1,143,543,2,5546
14014,2017,4,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",440,69,20.11,0,35.26,1,0,54,553,0,1873
